path,directory,filename,width,height,size
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA086.png,ameloblastoma,13AA086.png,230,278,230x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA054.png,ameloblastoma,13AA054.png,268,386,268x386
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA006.png,ameloblastoma,21AA006.png,208,214,208x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA080.png,ameloblastoma,13AA080.png,278,334,278x334
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA004.png,ameloblastoma,22AA004.png,152,146,152x146
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA094.png,ameloblastoma,13AA094.png,194,268,194x268
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA003.png,ameloblastoma,21AA003.png,174,192,174x192
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA021.png,ameloblastoma,14AA021.png,362,278,362x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA003.png,ameloblastoma,16AA003.png,120,80,120x80
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA010.png,ameloblastoma,16AA010.png,100,80,100x80
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA020.png,ameloblastoma,20AA020.png,144,180,144x180
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA041.png,ameloblastoma,21AA041.png,342,390,342x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA021.png,ameloblastoma,13AA021.png,142,170,142x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA045.png,ameloblastoma,21AA045.png,342,390,342x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA067.png,ameloblastoma,13AA067.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA096.png,ameloblastoma,13AA096.png,194,268,194x268
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA034.png,ameloblastoma,13AA034.png,76,98,76x98
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA006.png,ameloblastoma,13AA006.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA004.png,ameloblastoma,21AA004.png,180,198,180x198
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA019.png,ameloblastoma,22AA019.png,180,206,180x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA024.png,ameloblastoma,20AA024.png,118,176,118x176
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA009.png,ameloblastoma,22AA009.png,168,148,168x148
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA002.png,ameloblastoma,22AA002.png,126,98,126x98
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA070.png,ameloblastoma,21AA070.png,176,126,176x126
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA003.png,ameloblastoma,14AA003.png,128,114,128x114
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA028.png,ameloblastoma,21AA028.png,302,376,302x376
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA003.png,ameloblastoma,20AA003.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA057.png,ameloblastoma,21AA057.png,434,346,434x346
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA023.png,ameloblastoma,14AA023.png,362,278,362x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA007.png,ameloblastoma,20AA007.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA015.png,ameloblastoma,21AA015.png,256,324,256x324
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA064.png,ameloblastoma,21AA064.png,258,260,258x260
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA026.png,ameloblastoma,13AA026.png,136,160,136x160
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA016.png,ameloblastoma,20AA016.png,154,124,154x124
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA016.png,ameloblastoma,22AA016.png,186,206,186x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA008.png,ameloblastoma,22AA008.png,168,148,168x148
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA073.png,ameloblastoma,21AA073.png,136,112,136x112
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA051.png,ameloblastoma,21AA051.png,456,378,456x378
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA009.png,ameloblastoma,21AA009.png,224,250,224x250
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA007.png,ameloblastoma,21AA007.png,208,214,208x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA013.png,ameloblastoma,20AA013.png,146,200,146x200
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA001.png,ameloblastoma,21AA001.png,172,138,172x138
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA019.png,ameloblastoma,20AA019.png,144,180,144x180
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA004.png,ameloblastoma,16AA004.png,120,80,120x80
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA022.png,ameloblastoma,22AA022.png,164,198,164x198
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA012.png,ameloblastoma,20AA012.png,146,200,146x200
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA053.png,ameloblastoma,13AA053.png,268,386,268x386
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA046.png,ameloblastoma,21AA046.png,464,404,464x404
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA006.png,ameloblastoma,14AA006.png,258,170,258x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA082.png,ameloblastoma,13AA082.png,268,322,268x322
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA011.png,ameloblastoma,13AA011.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA002.png,ameloblastoma,13AA002.png,188,252,188x252
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA047.png,ameloblastoma,13AA047.png,214,346,214x346
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA071.png,ameloblastoma,21AA071.png,176,126,176x126
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA038.png,ameloblastoma,13AA038.png,142,224,142x224
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA023.png,ameloblastoma,20AA023.png,136,178,136x178
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA016.png,ameloblastoma,21AA016.png,256,324,256x324
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA034.png,ameloblastoma,14AA034.png,220,220,220x220
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA001.png,ameloblastoma,13AA001.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA063.png,ameloblastoma,21AA063.png,270,270,270x270
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA005.png,ameloblastoma,21AA005.png,192,212,192x212
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA095.png,ameloblastoma,13AA095.png,194,268,194x268
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA017.png,ameloblastoma,22AA017.png,186,206,186x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA008.png,ameloblastoma,20AA008.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA051.png,ameloblastoma,13AA051.png,254,366,254x366
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA027.png,ameloblastoma,14AA027.png,332,270,332x270
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA092.png,ameloblastoma,13AA092.png,230,278,230x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA068.png,ameloblastoma,21AA068.png,202,160,202x160
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA010.png,ameloblastoma,22AA010.png,176,170,176x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA035.png,ameloblastoma,13AA035.png,108,158,108x158
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA005.png,ameloblastoma,20AA005.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA050.png,ameloblastoma,13AA050.png,254,366,254x366
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA052.png,ameloblastoma,13AA052.png,268,386,268x386
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA070.png,ameloblastoma,13AA070.png,300,408,300x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA008.png,ameloblastoma,14AA008.png,296,194,296x194
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA085.png,ameloblastoma,13AA085.png,230,306,230x306
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA050.png,ameloblastoma,21AA050.png,456,396,456x396
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA001.png,ameloblastoma,20AA001.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA076.png,ameloblastoma,21AA076.png,70,50,70x50
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA022.png,ameloblastoma,14AA022.png,362,278,362x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA010.png,ameloblastoma,21AA010.png,224,250,224x250
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/15AA004.png,ameloblastoma,15AA004.png,154,92,154x92
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA031.png,ameloblastoma,13AA031.png,104,126,104x126
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA002.png,ameloblastoma,20AA002.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA039.png,ameloblastoma,13AA039.png,156,264,156x264
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA053.png,ameloblastoma,21AA053.png,460,376,460x376
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA029.png,ameloblastoma,13AA029.png,116,136,116x136
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA059.png,ameloblastoma,13AA059.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA037.png,ameloblastoma,14AA037.png,174,212,174x212
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA090.png,ameloblastoma,13AA090.png,230,278,230x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA022.png,ameloblastoma,13AA022.png,64,72,64x72
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA006.png,ameloblastoma,20AA006.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA033.png,ameloblastoma,21AA033.png,355,390,355x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA015.png,ameloblastoma,22AA015.png,186,206,186x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA003.png,ameloblastoma,13AA003.png,188,252,188x252
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA102.png,ameloblastoma,13AA102.png,188,252,188x252
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA049.png,ameloblastoma,13AA049.png,232,350,232x350
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA014.png,ameloblastoma,20AA014.png,146,200,146x200
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA054.png,ameloblastoma,21AA054.png,442,362,442x362
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA027.png,ameloblastoma,13AA027.png,124,160,124x160
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA013.png,ameloblastoma,13AA013.png,172,214,172x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA091.png,ameloblastoma,13AA091.png,230,278,230x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA014.png,ameloblastoma,22AA014.png,186,206,186x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA005.png,ameloblastoma,22AA005.png,152,146,152x146
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA020.png,ameloblastoma,21AA020.png,278,362,278x362
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA002.png,ameloblastoma,16AA002.png,120,94,120x94
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA005.png,ameloblastoma,14AA005.png,214,158,214x158
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA012.png,ameloblastoma,21AA012.png,234,286,234x286
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA007.png,ameloblastoma,14AA007.png,258,170,258x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA023.png,ameloblastoma,13AA023.png,136,160,136x160
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA007.png,ameloblastoma,16AA007.png,120,80,120x80
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA066.png,ameloblastoma,21AA066.png,220,202,220x202
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA038.png,ameloblastoma,14AA038.png,358,262,358x262
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA039.png,ameloblastoma,21AA039.png,342,390,342x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA003.png,ameloblastoma,22AA003.png,152,146,152x146
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA066.png,ameloblastoma,13AA066.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA030.png,ameloblastoma,21AA030.png,332,416,332x416
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA032.png,ameloblastoma,14AA032.png,278,260,278x260
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA058.png,ameloblastoma,13AA058.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA019.png,ameloblastoma,21AA019.png,278,362,278x362
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA012.png,ameloblastoma,13AA012.png,172,214,172x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA009.png,ameloblastoma,20AA009.png,158,206,158x206
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA043.png,ameloblastoma,13AA043.png,192,314,192x314
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA060.png,ameloblastoma,13AA060.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA002.png,ameloblastoma,14AA002.png,128,114,128x114
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA073.png,ameloblastoma,13AA073.png,294,434,294x434
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA025.png,ameloblastoma,13AA025.png,136,160,136x160
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA021.png,ameloblastoma,22AA021.png,170,198,170x198
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/15AA002.png,ameloblastoma,15AA002.png,134,88,134x88
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/15AA003.png,ameloblastoma,15AA003.png,154,92,154x92
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA012.png,ameloblastoma,14AA012.png,314,230,314x230
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA044.png,ameloblastoma,21AA044.png,342,390,342x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA069.png,ameloblastoma,21AA069.png,198,138,198x138
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA100.png,ameloblastoma,13AA100.png,194,268,194x268
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA088.png,ameloblastoma,13AA088.png,230,278,230x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA076.png,ameloblastoma,13AA076.png,278,334,278x334
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA013.png,ameloblastoma,14AA013.png,332,230,332x230
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA011.png,ameloblastoma,21AA011.png,234,286,234x286
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA012.png,ameloblastoma,22AA012.png,176,170,176x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA010.png,ameloblastoma,13AA010.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA099.png,ameloblastoma,13AA099.png,194,268,194x268
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA005.png,ameloblastoma,16AA005.png,120,80,120x80
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA008.png,ameloblastoma,13AA008.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA040.png,ameloblastoma,13AA040.png,178,290,178x290
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA014.png,ameloblastoma,13AA014.png,172,214,172x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA004.png,ameloblastoma,13AA004.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA018.png,ameloblastoma,13AA018.png,156,200,156x200
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA065.png,ameloblastoma,13AA065.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA061.png,ameloblastoma,21AA061.png,290,280,290x280
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA064.png,ameloblastoma,13AA064.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA030.png,ameloblastoma,13AA030.png,116,136,116x136
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA021.png,ameloblastoma,20AA021.png,144,180,144x180
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA062.png,ameloblastoma,21AA062.png,290,280,290x280
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA021.png,ameloblastoma,21AA021.png,278,362,278x362
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA077.png,ameloblastoma,13AA077.png,278,334,278x334
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/22AA011.png,ameloblastoma,22AA011.png,176,170,176x170
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA017.png,ameloblastoma,13AA017.png,156,204,156x204
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA029.png,ameloblastoma,14AA029.png,278,260,278x260
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA083.png,ameloblastoma,13AA083.png,268,322,268x322
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA075.png,ameloblastoma,21AA075.png,96,76,96x76
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/15AA005.png,ameloblastoma,15AA005.png,154,92,154x92
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA015.png,ameloblastoma,13AA015.png,172,214,172x214
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA001.png,ameloblastoma,16AA001.png,108,94,108x94
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA019.png,ameloblastoma,14AA019.png,352,270,352x270
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA024.png,ameloblastoma,14AA024.png,362,278,362x278
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA075.png,ameloblastoma,13AA075.png,278,334,278x334
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA037.png,ameloblastoma,13AA037.png,142,224,142x224
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA046.png,ameloblastoma,13AA046.png,214,346,214x346
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/16AA011.png,ameloblastoma,16AA011.png,104,88,104x88
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA063.png,ameloblastoma,13AA063.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA042.png,ameloblastoma,13AA042.png,192,314,192x314
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA013.png,ameloblastoma,21AA013.png,234,286,234x286
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA041.png,ameloblastoma,13AA041.png,192,314,192x314
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/20AA017.png,ameloblastoma,20AA017.png,154,124,154x124
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA007.png,ameloblastoma,13AA007.png,186,244,186x244
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA061.png,ameloblastoma,13AA061.png,284,408,284x408
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/13AA032.png,ameloblastoma,13AA032.png,88,114,88x114
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/21AA038.png,ameloblastoma,21AA038.png,355,390,355x390
/home/carol/shared/rna-cnn/dataset-antigo/originais/ameloblastoma/14AA028.png,ameloblastoma,14AA028.png,332,270,332x270
